CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,SOIL_PH,SOIL_PH_HIGH,CROPDURATION,CROPDURATION_MAX,TEMP,MAX_TEMP,WATERREQUIRED,WATERREQUIRED_MAX,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_MAX,N,N_MAX,P,P_MAX,K,K_MAX
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,6.5,8.5,126.9,160,22.7,26,500.0,500,92.7,100,51.4,80,39.0,40,33.8,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.5,8.5,152.6,160,25.2,26,500.0,500,85.6,100,68.9,80,32.4,40,37.5,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.7,8.5,142.9,160,23.8,26,500.0,500,95.0,100,61.0,80,27.8,40,32.0,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,5.1,8.5,138.8,160,24.4,26,500.0,500,93.0,100,75.3,80,29.2,40,20.6,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5.8,8.5,150.6,160,25.9,26,500.0,500,84.1,100,79.7,80,25.5,40,23.6,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,5.7,8.5,159.2,160,23.7,26,500.0,500,99.6,100,48.8,80,37.8,40,22.7,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,6.6,8.5,149.0,160,24.6,26,500.0,500,91.0,100,43.1,80,24.2,40,37.9,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.8,8.5,150.8,160,22.8,26,500.0,500,88.0,100,57.4,80,25.7,40,30.1,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7.9,8.5,144.9,160,24.0,26,500.0,500,93.0,100,79.7,80,28.6,40,38.6,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,8.0,8.5,122.7,160,23.7,26,500.0,500,99.3,100,51.0,80,33.0,40,24.9,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,7.7,8.5,152.2,160,22.1,26,500.0,500,80.1,100,78.3,80,30.9,40,35.3,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6.2,8.5,133.8,160,24.9,26,500.0,500,97.1,100,41.4,80,22.4,40,38.1,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,8.2,8.5,125.3,160,22.7,26,500.0,500,80.7,100,77.8,80,22.3,40,36.0,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,6.7,8.5,123.1,160,22.5,26,500.0,500,96.9,100,75.3,80,31.5,40,37.8,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,8.4,8.5,131.1,160,24.2,26,500.0,500,95.3,100,73.7,80,32.1,40,31.8,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,8.0,8.5,155.8,160,22.7,26,500.0,500,93.5,100,69.8,80,36.5,40,28.2,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7.2,8.5,158.6,160,22.7,26,500.0,500,80.5,100,47.6,80,37.9,40,20.8,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,8.1,8.5,145.3,160,23.0,26,500.0,500,86.8,100,55.7,80,35.4,40,35.2,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,8.1,8.5,133.2,160,25.5,26,500.0,500,82.7,100,56.3,80,31.5,40,29.4,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,5.4,8.5,158.6,160,24.2,26,500.0,500,92.7,100,76.6,80,26.0,40,36.1,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5.2,8.5,156.1,160,25.9,26,500.0,500,83.5,100,64.6,80,35.1,40,24.3,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,6.8,8.5,120.5,160,25.2,26,500.0,500,93.1,100,62.3,80,38.9,40,32.4,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,6.8,8.5,149.8,160,23.4,26,500.0,500,97.8,100,50.4,80,31.2,40,36.7,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,8.0,8.5,149.8,160,25.6,26,500.0,500,92.7,100,77.4,80,20.5,40,37.4,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,8.1,8.5,156.5,160,25.3,26,500.0,500,81.1,100,59.4,80,22.7,40,20.4,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,5.3,8.5,136.0,160,22.7,26,500.0,500,90.6,100,41.0,80,25.7,40,35.8,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,7.9,8.5,142.9,160,24.5,26,500.0,500,95.4,100,44.8,80,38.7,40,38.1,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6.5,8.5,143.5,160,24.5,26,500.0,500,95.7,100,78.1,80,29.0,40,33.6,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5.5,8.5,143.2,160,25.5,26,500.0,500,86.6,100,42.1,80,27.6,40,38.6,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.4,8.5,136.3,160,23.0,26,500.0,500,90.8,100,51.5,80,34.5,40,28.3,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.2,8.5,146.8,160,24.2,26,500.0,500,98.2,100,75.2,80,39.9,40,39.4,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6.9,8.5,146.8,160,23.4,26,500.0,500,92.8,100,47.4,80,24.9,40,35.4,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,8.4,8.5,133.2,160,23.5,26,500.0,500,93.8,100,71.1,80,27.9,40,22.4,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.3,8.5,132.1,160,25.7,26,500.0,500,91.2,100,60.6,80,36.7,40,23.8,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.5,8.5,120.1,160,23.2,26,500.0,500,95.8,100,75.5,80,34.4,40,26.8,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6.0,8.5,153.1,160,24.1,26,500.0,500,83.3,100,62.2,80,28.3,40,36.7,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,8.2,8.5,152.5,160,24.2,26,500.0,500,96.4,100,57.1,80,35.2,40,34.4,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.8,8.5,121.1,160,23.0,26,500.0,500,94.0,100,65.3,80,29.4,40,22.4,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,6.2,8.5,151.1,160,23.6,26,500.0,500,91.5,100,42.2,80,32.1,40,26.8,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,5.0,8.5,120.7,160,25.3,26,500.0,500,90.4,100,70.1,80,25.4,40,37.3,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,8.3,8.5,137.5,160,23.1,26,500.0,500,83.2,100,51.7,80,29.7,40,28.4,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,8.0,8.5,145.5,160,22.7,26,500.0,500,90.7,100,79.8,80,35.5,40,32.0,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,8.1,8.5,131.0,160,22.4,26,500.0,500,81.0,100,58.9,80,38.5,40,23.5,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.3,8.5,123.6,160,22.6,26,500.0,500,95.8,100,48.5,80,32.3,40,38.6,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7.5,8.5,159.6,160,23.6,26,500.0,500,96.9,100,79.3,80,20.3,40,38.4,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,8.3,8.5,139.6,160,23.3,26,500.0,500,83.0,100,79.8,80,23.5,40,37.2,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.2,8.5,151.1,160,23.2,26,500.0,500,83.4,100,52.1,80,25.6,40,24.2,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6.4,8.5,130.9,160,23.6,26,500.0,500,83.8,100,74.7,80,20.8,40,26.8,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7.0,8.5,152.4,160,25.4,26,500.0,500,89.2,100,46.4,80,31.8,40,23.4,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,8.4,8.5,121.2,160,24.7,26,500.0,500,83.8,100,79.6,80,25.9,40,31.0,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,8.2,8.5,134.5,160,24.9,26,500.0,500,89.1,100,41.3,80,21.5,40,21.6,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,5.5,8.5,129.0,160,22.5,26,500.0,500,98.5,100,74.1,80,27.4,40,28.8,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,6.1,8.5,145.4,160,25.7,26,500.0,500,82.8,100,77.5,80,28.1,40,36.2,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.3,8.5,137.3,160,22.3,26,500.0,500,86.0,100,65.8,80,39.8,40,35.4,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,6.7,8.5,122.8,160,22.9,26,500.0,500,81.5,100,45.5,80,26.1,40,20.0,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.9,8.5,140.5,160,24.5,26,500.0,500,84.9,100,61.1,80,20.8,40,26.8,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5.2,8.5,150.4,160,23.8,26,500.0,500,93.3,100,71.2,80,23.1,40,38.8,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.1,8.5,122.2,160,25.7,26,500.0,500,81.8,100,55.3,80,29.4,40,26.4,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,6.0,8.5,128.3,160,22.0,26,500.0,500,94.2,100,51.8,80,38.3,40,25.7,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,5.2,8.5,151.1,160,22.4,26,500.0,500,87.4,100,59.7,80,26.1,40,37.9,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7.0,8.5,129.8,160,22.7,26,500.0,500,88.9,100,79.7,80,24.6,40,28.8,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,5.1,8.5,145.1,160,25.2,26,500.0,500,86.0,100,56.4,80,23.8,40,38.3,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.2,8.5,145.9,160,24.7,26,500.0,500,98.6,100,43.4,80,26.0,40,32.9,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.8,8.5,129.1,160,22.7,26,500.0,500,84.2,100,72.0,80,25.7,40,33.4,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5.2,8.5,145.7,160,24.4,26,500.0,500,92.1,100,41.2,80,25.9,40,34.5,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,6.6,8.5,131.1,160,22.5,26,500.0,500,98.0,100,61.8,80,20.7,40,34.8,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.5,8.5,125.4,160,22.8,26,500.0,500,88.6,100,70.0,80,25.3,40,26.5,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.5,8.5,121.5,160,25.2,26,500.0,500,84.3,100,52.9,80,37.5,40,37.6,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,8.1,8.5,130.8,160,25.6,26,500.0,500,93.9,100,48.8,80,27.0,40,30.2,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,5.4,8.5,121.8,160,23.5,26,500.0,500,85.5,100,41.1,80,27.7,40,22.2,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,7.1,8.5,127.0,160,24.8,26,500.0,500,83.3,100,64.5,80,23.8,40,33.9,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,5.2,8.5,149.1,160,22.4,26,500.0,500,89.6,100,51.9,80,21.6,40,36.1,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,8.1,8.5,150.5,160,23.2,26,500.0,500,96.6,100,78.5,80,23.2,40,27.3,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,5.7,8.5,121.7,160,23.2,26,500.0,500,94.4,100,69.1,80,28.2,40,24.3,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.7,8.5,140.4,160,23.9,26,500.0,500,99.1,100,65.3,80,26.5,40,32.5,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,8.0,8.5,124.6,160,25.5,26,500.0,500,85.5,100,68.1,80,35.8,40,38.2,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,6.8,8.5,121.7,160,24.9,26,500.0,500,90.4,100,48.8,80,37.3,40,29.6,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.8,8.5,144.9,160,24.5,26,500.0,500,87.9,100,58.0,80,33.0,40,29.8,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,8.1,8.5,145.7,160,24.8,26,500.0,500,80.4,100,42.4,80,39.5,40,37.9,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6.2,8.5,121.6,160,24.0,26,500.0,500,95.5,100,56.5,80,39.3,40,25.9,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,6.9,8.5,145.1,160,24.8,26,500.0,500,87.3,100,58.9,80,29.9,40,22.8,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,6.9,8.5,137.1,160,25.5,26,500.0,500,91.9,100,51.2,80,21.0,40,27.3,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.3,8.5,159.6,160,25.0,26,500.0,500,90.3,100,52.3,80,32.9,40,20.2,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6.7,8.5,157.2,160,22.9,26,500.0,500,81.4,100,53.0,80,23.9,40,35.2,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,8.1,8.5,130.1,160,22.3,26,500.0,500,93.0,100,51.9,80,23.0,40,25.4,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,5.7,8.5,135.8,160,24.4,26,500.0,500,96.4,100,57.9,80,34.7,40,33.2,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,6.6,8.5,127.5,160,24.5,26,500.0,500,95.1,100,67.0,80,36.1,40,23.7,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.9,8.5,124.2,160,23.7,26,500.0,500,96.1,100,41.0,80,21.7,40,33.9,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,6.5,8.5,143.8,160,24.9,26,500.0,500,80.6,100,47.5,80,30.0,40,20.9,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,6.6,8.5,128.1,160,24.4,26,500.0,500,89.2,100,75.1,80,33.9,40,31.7,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.3,8.5,144.5,160,25.7,26,500.0,500,98.9,100,52.4,80,33.5,40,28.2,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6.7,8.5,159.6,160,23.7,26,500.0,500,91.9,100,69.6,80,26.1,40,34.4,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5.6,8.5,157.6,160,23.9,26,500.0,500,87.7,100,65.7,80,32.8,40,29.5,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,8.5,8.5,146.1,160,24.5,26,500.0,500,98.9,100,53.8,80,29.5,40,23.2,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,6.0,8.5,152.0,160,24.1,26,500.0,500,89.3,100,72.0,80,24.3,40,32.0,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,5.5,8.5,155.6,160,25.6,26,500.0,500,96.8,100,42.8,80,23.3,40,38.1,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5.9,8.5,142.7,160,22.3,26,500.0,500,83.3,100,78.3,80,23.9,40,20.1,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.3,8.5,139.8,160,22.7,26,500.0,500,89.8,100,43.7,80,22.1,40,29.9,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.4,8.5,121.1,160,25.8,26,500.0,500,86.7,100,41.2,80,23.6,40,29.4,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6.4,8.5,135.4,160,24.6,26,500.0,500,89.7,100,44.7,80,20.7,40,23.4,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7.2,8.5,150.6,160,22.4,26,500.0,500,90.8,100,40.9,80,20.3,40,39.3,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.0,8.5,157.5,160,22.5,26,500.0,500,96.2,100,69.7,80,21.3,40,32.1,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.2,8.5,157.1,160,23.3,26,500.0,500,94.1,100,45.1,80,29.1,40,21.8,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,5.9,8.5,125.5,160,25.1,26,500.0,500,82.4,100,62.0,80,21.7,40,35.4,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5.6,8.5,145.7,160,23.5,26,500.0,500,82.0,100,57.2,80,38.1,40,28.7,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,5.7,8.5,130.4,160,24.0,26,500.0,500,96.2,100,78.9,80,35.7,40,20.2,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,6.2,8.5,156.2,160,22.6,26,500.0,500,86.8,100,75.3,80,29.9,40,24.7,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.5,8.5,132.9,160,23.1,26,500.0,500,81.9,100,71.4,80,33.4,40,32.2,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7.9,8.5,154.0,160,25.0,26,500.0,500,97.6,100,45.8,80,32.0,40,37.3,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.7,8.5,128.1,160,22.0,26,500.0,500,98.1,100,41.2,80,30.8,40,23.1,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.6,8.5,140.8,160,24.2,26,500.0,500,88.4,100,72.3,80,38.0,40,33.8,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.7,8.5,123.9,160,25.2,26,500.0,500,87.8,100,43.8,80,38.4,40,33.3,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5.8,8.5,155.9,160,24.9,26,500.0,500,99.1,100,62.2,80,32.0,40,21.4,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,8.3,8.5,121.4,160,24.4,26,500.0,500,99.4,100,65.0,80,27.2,40,36.0,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.7,8.5,135.8,160,22.9,26,500.0,500,84.4,100,40.2,80,22.3,40,34.4,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.6,8.5,157.9,160,25.8,26,500.0,500,99.0,100,67.1,80,33.8,40,33.7,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7.0,8.5,124.1,160,25.0,26,500.0,500,86.4,100,56.0,80,28.5,40,26.2,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.4,8.5,145.5,160,25.2,26,500.0,500,81.7,100,41.6,80,38.3,40,26.9,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,6.0,8.5,152.3,160,24.2,26,500.0,500,96.1,100,62.8,80,37.2,40,36.4,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6.5,8.5,146.8,160,24.2,26,500.0,500,86.0,100,61.2,80,29.5,40,26.5,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5.3,8.5,123.7,160,23.4,26,500.0,500,91.5,100,55.9,80,38.3,40,39.2,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,5.2,8.5,128.3,160,25.2,26,500.0,500,85.3,100,76.9,80,25.6,40,35.0,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,6.7,8.5,126.4,160,25.6,26,500.0,500,82.3,100,43.1,80,36.5,40,38.9,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,8.5,8.5,134.7,160,25.4,26,500.0,500,80.8,100,52.9,80,38.4,40,36.3,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,6.7,8.5,156.9,160,23.1,26,500.0,500,83.3,100,77.2,80,29.8,40,29.9,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.4,8.5,154.8,160,22.1,26,500.0,500,90.2,100,68.4,80,24.0,40,36.7,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,8.1,8.5,134.2,160,22.2,26,500.0,500,87.4,100,40.0,80,39.3,40,27.5,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,6.3,8.5,143.6,160,23.7,26,500.0,500,82.6,100,77.9,80,21.1,40,32.2,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7.0,8.5,155.1,160,24.2,26,500.0,500,95.5,100,41.2,80,31.8,40,26.3,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.0,8.5,133.0,160,23.7,26,500.0,500,98.3,100,63.0,80,32.3,40,22.2,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,6.4,8.5,143.7,160,23.2,26,500.0,500,83.0,100,49.2,80,38.5,40,27.9,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,5.6,8.5,149.5,160,22.1,26,500.0,500,98.7,100,54.2,80,28.0,40,26.2,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,6.4,8.5,139.5,160,23.8,26,500.0,500,91.4,100,76.3,80,20.5,40,26.6,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,5.8,8.5,124.4,160,23.7,26,500.0,500,93.4,100,58.4,80,26.3,40,22.9,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,8.3,8.5,138.4,160,22.6,26,500.0,500,84.2,100,42.8,80,27.5,40,32.1,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,5.3,8.5,157.6,160,23.8,26,500.0,500,99.5,100,68.1,80,26.1,40,26.3,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5.0,8.5,127.3,160,23.9,26,500.0,500,89.0,100,65.8,80,35.7,40,24.6,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,6.9,8.5,148.3,160,22.3,26,500.0,500,96.2,100,67.4,80,35.5,40,20.3,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,6.4,8.5,136.5,160,23.8,26,500.0,500,99.2,100,60.2,80,30.6,40,27.5,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,8.5,8.5,145.5,160,23.1,26,500.0,500,86.1,100,45.1,80,29.6,40,23.4,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,6.9,8.5,121.5,160,22.8,26,500.0,500,83.2,100,57.3,80,36.7,40,32.8,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,5.6,8.5,153.8,160,22.7,26,500.0,500,86.2,100,71.9,80,37.8,40,28.7,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.2,8.5,149.3,160,24.9,26,500.0,500,99.4,100,59.6,80,36.5,40,27.9,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.8,8.5,128.5,160,23.0,26,500.0,500,91.5,100,74.9,80,39.5,40,32.1,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,7.5,8.5,147.0,160,24.1,26,500.0,500,82.2,100,54.4,80,27.1,40,20.9,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,5.5,8.5,153.4,160,22.9,26,500.0,500,89.9,100,66.2,80,39.7,40,22.4,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.2,8.5,151.6,160,25.6,26,500.0,500,93.6,100,73.5,80,33.5,40,22.6,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,8.0,8.5,142.4,160,25.7,26,500.0,500,84.1,100,65.9,80,31.2,40,26.2,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,5.2,8.5,121.5,160,24.6,26,500.0,500,91.7,100,68.2,80,36.8,40,21.4,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,6.4,8.5,125.4,160,24.0,26,500.0,500,92.8,100,71.4,80,30.9,40,36.8,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,6.5,8.5,156.9,160,22.5,26,500.0,500,89.0,100,42.8,80,21.4,40,38.6,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,5.9,8.5,134.7,160,22.1,26,500.0,500,92.1,100,68.2,80,26.7,40,32.8,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,6.9,8.5,125.6,160,23.4,26,500.0,500,97.3,100,44.6,80,39.4,40,22.7,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,7.1,8.5,147.5,160,22.6,26,500.0,500,90.5,100,45.7,80,21.1,40,32.4,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,7.1,8.5,159.1,160,25.4,26,500.0,500,88.8,100,41.3,80,26.6,40,35.5,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.9,8.5,141.2,160,25.6,26,500.0,500,96.3,100,55.7,80,36.9,40,24.3,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,6.3,8.5,137.9,160,23.4,26,500.0,500,97.7,100,55.4,80,30.6,40,28.6,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,5.1,8.5,120.4,160,22.0,26,500.0,500,98.2,100,61.7,80,20.7,40,30.3,40
castor,oil seeds,clay Loamy soil,kharif,Jun,Sep,irrigated,5.3,8.5,149.0,160,25.1,26,500.0,500,82.2,100,48.3,80,20.7,40,22.6,40
castor,oil seeds,salty clay Loamy soil,kharif,Jul,Oct,rainfed,7.9,8.5,141.1,160,23.9,26,500.0,500,83.7,100,42.9,80,35.7,40,37.8,40
castor,oil seeds,Loamy soil,kharif,Jun,Sep,irrigated,8.0,8.5,146.5,160,24.5,26,500.0,500,85.6,100,67.4,80,30.2,40,26.3,40
castor,oil seeds,silty Loamy soil,kharif,Jul,Oct,rainfed,8.4,8.5,133.2,160,22.3,26,500.0,500,84.5,100,60.1,80,36.8,40,31.1,40
